fecha,aporta,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria
2004-04-22,,14116.4,,14250.5,13461.69,,,25510.41,12784.41,12820.29
2004-04-23,,14138.35,,14267.95,13491.59,,,25558.2,12806.96,12841.32
2004-04-24,,14138.35,,14267.95,13491.59,,,25558.2,12806.96,12841.32
2004-04-25,,14138.35,,14267.95,13491.59,,,25558.2,12806.96,12841.32
2004-04-26,,14152.52,,14272.94,13504.06,,,25598.74,12826.71,12855.73
2004-04-27,,14165.58,,14287.35,13517.34,,,25616.53,12834.28,12867.95
2004-04-28,,14207.83,,14338.74,13557.53,,,25686.27,12878.23,12906.97
2004-04-29,,14212.92,,14349.2,13561.01,,,25703.04,12886.2,12921.75
2004-04-30,,14175.48,,14289.97,13527.94,,,25618.88,12851.69,12882.78
2004-05-01,,14175.48,,14289.97,13527.94,,,25618.88,12851.69,12882.78
2004-05-02,,14175.48,,14289.97,13527.94,,,25618.88,12851.69,12882.78
2004-05-03,,14105.58,,14225.0,13467.77,,,25511.04,12795.16,12827.43
2004-05-04,,14070.67,,14184.34,13431.89,,,25448.77,12759.23,12794.07
2004-05-05,,14085.94,,14191.11,13452.83,,,25458.8,12773.39,12803.98
2004-05-06,,14150.31,,14249.85,13514.86,,,25565.67,12826.08,12861.99
2004-05-07,,14185.89,,14292.95,13552.23,,,25622.35,12857.74,12892.62
2004-05-08,,14185.89,,14292.95,13552.23,,,25622.35,12857.74,12892.62
2004-05-09,,14185.89,,14292.95,13552.23,,,25622.35,12857.74,12892.62
2004-05-10,,14133.96,,14252.82,13513.01,,,25561.92,12820.77,12858.33
2004-05-11,,14086.25,,14200.69,13461.97,,,25467.41,12766.81,12804.59
2004-05-12,,13950.99,,14049.45,13335.45,,,25244.45,12647.91,12681.81
2004-05-13,,14008.01,,14110.8,13391.16,,,25349.36,12702.02,12741.62
2004-05-14,,13992.59,,14113.38,13372.54,,,25322.81,12684.53,12728.53
2004-05-15,,13992.59,,14113.38,13372.54,,,25322.81,12684.53,12728.53
2004-05-16,,13992.59,,14113.38,13372.54,,,25322.81,12684.53,12728.53
2004-05-17,,13959.58,,14075.59,13337.24,,,25262.97,12649.51,12691.11
2004-05-18,,14002.43,,14093.17,13373.79,,,25310.95,12679.36,12722.32
2004-05-19,,13927.99,,14017.61,13297.67,,,25190.57,12619.33,12655.73
2004-05-20,,13960.72,,14066.94,13345.54,,,25258.9,12656.78,12693.66
2004-05-21,,13960.72,,14066.94,13345.54,,,25258.9,12656.78,12693.66
2004-05-22,,13960.72,,14066.94,13345.54,,,25258.9,12656.78,12693.66
2004-05-23,,13960.72,,14066.94,13345.54,,,25258.9,12656.78,12693.66
2004-05-24,,14058.25,,14174.78,13445.88,,,25431.56,12749.09,12782.46
2004-05-25,,14026.16,,14144.32,13411.52,,,25388.27,12720.75,12748.97
2004-05-26,,14043.47,,14165.87,13431.99,,,25418.22,12732.76,12768.16
2004-05-27,,14088.7,,14202.81,13474.28,,,25488.5,12775.25,12809.27
2004-05-28,,14126.84,,14241.13,13506.77,,,25542.58,12809.83,12840.11
2004-05-29,,14126.84,,14241.13,13506.77,,,25542.58,12809.83,12840.11
2004-05-30,,14126.84,,14241.13,13506.77,,,25542.58,12809.83,12840.11
2004-05-31,,14153.13,,14267.12,13533.29,,,25615.86,12839.13,12860.38
2004-06-01,,14191.08,,14311.75,13576.51,,,25690.69,12875.21,12901.96
2004-06-02,,14217.66,,14336.61,13609.35,,,25730.42,12898.88,12925.66
2004-06-03,,14181.32,,14291.99,13563.69,,,25664.73,12857.29,12889.93
2004-06-04,,14187.45,,14300.05,13572.17,,,25653.49,12860.29,12892.24
2004-06-05,,14187.45,,14300.05,13572.17,,,25653.49,12860.29,12892.24
2004-06-06,,14187.45,,14300.05,13572.17,,,25653.49,12860.29,12892.24
2004-06-07,,14187.45,,14300.05,13572.17,,,25653.49,12860.29,12892.24
2004-06-08,,14178.77,,14285.0,13567.64,,,25635.87,12856.5,12884.21
2004-06-09,,14211.5,,14316.13,13595.61,,,25687.4,12884.67,12907.95
2004-06-10,,14243.81,,14352.92,13626.3,,,25753.89,12913.98,12941.73
2004-06-11,,14251.38,,14372.96,13634.98,,,25784.3,12923.63,12955.27
2004-06-12,,14251.38,,14372.96,13634.98,,,25784.3,12923.63,12955.27
2004-06-13,,14251.38,,14372.96,13634.98,,,25784.3,12923.63,12955.27
2004-06-14,,14233.7,,14350.6,13609.19,,,25745.66,12908.74,12937.03
2004-06-15,,14216.92,,14320.65,13590.18,,,25708.31,12893.11,12920.5
2004-06-16,,14194.25,,14300.37,13573.61,,,25670.73,12869.67,12901.04
2004-06-17,,14209.55,,14324.86,13581.1,,,25714.48,12884.2,12918.86
2004-06-18,,14242.57,,14350.83,13608.47,,,25760.73,12907.61,12944.18
2004-06-19,,14242.57,,14350.83,13608.47,,,25760.73,12907.61,12944.18
2004-06-20,,14242.57,,14350.83,13608.47,,,25760.73,12907.61,12944.18
2004-06-21,,14276.98,,14383.45,13640.91,,,25820.9,12935.44,12972.1
2004-06-22,,14286.05,,14403.51,13650.97,,,25842.89,12948.92,12980.19
2004-06-23,,14251.66,,14367.44,13620.82,,,25791.77,12919.24,12952.86
2004-06-24,,14240.71,,14378.94,13604.18,,,25769.53,12904.32,12943.15
2004-06-25,,14262.35,,14386.36,13627.36,,,25811.69,12926.07,12956.63
2004-06-26,,14262.35,,14386.36,13627.36,,,25811.69,12926.07,12956.63
2004-06-27,,14262.35,,14386.36,13627.36,,,25811.69,12926.07,12956.63
2004-06-28,,14262.35,,14386.36,13627.36,,,25811.69,12926.07,12956.63
2004-06-29,,14305.71,,14441.91,13673.58,,,25891.55,12971.92,13001.66
2004-06-30,,14298.75,,14418.96,13670.47,,,25877.56,12961.59,12996.15
2004-07-01,,14295.75,,14422.62,13668.56,,,25874.37,12963.96,12997.59
2004-07-02,,14303.16,,14438.53,13674.5,,,25887.16,12964.31,12999.17
2004-07-03,,14303.16,,14438.53,13674.5,,,25887.16,12964.31,12999.17
2004-07-04,,14303.16,,14438.53,13674.5,,,25887.16,12964.31,12999.17
2004-07-05,,14310.22,,14446.34,13690.93,,,25903.63,12973.91,13006.98
2004-07-06,,14305.13,,14446.05,13683.54,,,25895.51,12966.87,13003.95
2004-07-07,,14326.0,,14458.27,13704.34,,,25941.89,12987.44,13024.81
2004-07-08,,14325.41,,14452.71,13710.49,,,25943.25,12992.89,13023.48
2004-07-09,,14336.69,,14464.69,13724.1,,,25964.91,13003.93,13033.07
2004-07-10,,14336.69,,14464.69,13724.1,,,25964.91,13003.93,13033.07
2004-07-11,,14336.69,,14464.69,13724.1,,,25964.91,13003.93,13033.07
2004-07-12,,14355.71,,14487.87,13743.72,,,25996.39,13025.65,13052.36
2004-07-13,,14355.71,,14478.54,13747.41,,,26006.11,13025.46,13049.53
2004-07-14,,14369.61,,14493.46,13758.7,,,26026.64,13039.41,13061.05
2004-07-15,,14357.55,,14486.76,13748.38,,,26006.37,13025.55,13046.49
2004-07-16,,14341.71,,14465.78,13742.27,,,25989.71,13021.52,13034.1
2004-07-17,,14341.71,,14465.78,13742.27,,,25989.71,13021.52,13034.1
2004-07-18,,14341.71,,14465.78,13742.27,,,25989.71,13021.52,13034.1
2004-07-19,,14330.18,,14448.42,13731.94,,,25976.01,13009.3,13013.83
2004-07-20,,14371.49,,14486.69,13744.09,,,26042.56,13053.52,13051.07
2004-07-21,,14367.28,,14485.15,13734.9,,,26022.73,13042.79,13043.29
2004-07-22,,14395.39,,14505.92,13761.03,,,26078.29,13071.26,13074.34
2004-07-23,,14376.01,,14488.07,13746.36,,,26044.4,13053.88,13056.77
2004-07-24,,14376.01,,14488.07,13746.36,,,26044.4,13053.88,13056.77
2004-07-25,,14376.01,,14488.07,13746.36,,,26044.4,13053.88,13056.77
2004-07-26,,14362.86,,14474.84,13729.49,,,26011.22,13038.75,13043.71
2004-07-27,,14393.34,,14504.28,13763.83,,,26072.57,13068.95,13075.96
2004-07-28,,14402.35,,14499.94,13763.74,,,26073.05,13076.19,13077.99
2004-07-29,,14398.93,,14494.56,13757.88,,,26061.89,13068.92,13067.56
2004-07-30,,14394.72,,14496.16,13753.41,,,26052.21,13065.69,13066.3
2004-07-31,,14394.72,,14496.16,13753.41,,,26052.21,13065.69,13066.3
2004-08-01,,14394.72,,14496.16,13753.41,,,26052.21,13065.69,13066.3
2004-08-02,,14442.86,,14560.22,13795.74,,,26139.89,13118.81,13112.88
2004-08-03,,14476.19,,14592.0,13822.49,,,26184.37,13147.8,13135.85
2004-08-04,,14461.02,,14573.43,13812.02,,,26171.86,13136.37,13126.77
2004-08-05,,14466.3,,14584.31,13845.24,,,26171.87,13140.29,13127.15
2004-08-06,,14457.01,,14564.71,13836.45,,,26161.71,13133.21,13117.07
2004-08-07,,14457.01,,14564.71,13836.45,,,26161.71,13133.21,13117.07
2004-08-08,,14457.01,,14564.71,13836.45,,,26161.71,13133.21,13117.07
2004-08-09,,14459.55,,14568.07,13847.21,,,26179.8,13140.1,13123.92
2004-08-10,,14444.78,,14561.64,13831.26,,,26150.93,13125.81,13109.91
2004-08-11,,14448.12,,14558.71,13837.17,,,26147.9,13125.87,13105.41
2004-08-12,,14482.23,,14603.67,13869.94,,,26208.45,13154.68,13139.21
2004-08-13,,14494.37,,14612.73,13884.68,,,26229.79,13165.22,13146.22
2004-08-14,,14494.37,,14612.73,13884.68,,,26229.79,13165.22,13146.22
2004-08-15,,14494.37,,14612.73,13884.68,,,26229.79,13165.22,13146.22
2004-08-16,,14489.06,,14611.53,13879.43,,,26221.01,13158.92,13138.72
2004-08-17,,14485.27,,14598.53,13873.83,,,26216.83,13157.08,13134.9
2004-08-18,,14508.61,,14619.51,13894.64,,,26259.44,13177.18,13157.38
2004-08-19,,14578.98,,14687.53,13967.41,,,26379.81,13244.58,13221.8
2004-08-20,,14593.2,,14701.62,13977.34,,,26409.32,13258.29,13231.9
2004-08-21,,14593.2,,14701.62,13977.34,,,26409.32,13258.29,13231.9
2004-08-22,,14593.2,,14701.62,13977.34,,,26409.32,13258.29,13231.9
2004-08-23,,14637.32,,14743.91,14015.78,,,26488.31,13300.6,13273.27
2004-08-24,,14633.75,,14736.23,14015.8,,,26476.75,13291.15,13265.4
2004-08-25,,14601.46,,14708.54,13988.74,,,26425.42,13263.77,13236.12
2004-08-26,,14642.75,,14755.89,14035.44,,,26498.29,13300.19,13278.39
2004-08-27,,14655.48,,14792.03,14039.77,,,26526.32,13310.65,13290.72
2004-08-28,,14655.48,,14792.03,14039.77,,,26526.32,13310.65,13290.72
2004-08-29,,14655.48,,14792.03,14039.77,,,26526.32,13310.65,13290.72
2004-08-30,,14663.82,,14791.97,14039.08,,,26543.2,13317.13,13288.56
2004-08-31,,14720.45,,14854.18,14093.45,,,26650.89,13377.38,13345.11
2004-09-01,,14683.15,,14822.92,14064.58,,,26600.92,13343.35,13312.05
2004-09-02,,14716.7,,14859.27,14092.21,,,26655.19,13376.16,13341.87
2004-09-03,,14727.04,,14871.3,14103.02,,,26676.44,13381.29,13348.31
2004-09-04,,14727.04,,14871.3,14103.02,,,26676.44,13381.29,13348.31
2004-09-05,,14727.04,,14871.3,14103.02,,,26676.44,13381.29,13348.31
2004-09-06,,14722.03,,14869.8,14105.09,,,26675.04,13380.29,13346.52
2004-09-07,,14692.84,,14847.55,14080.51,,,26635.12,13356.45,13316.77
2004-09-08,,14706.83,,14865.93,14080.07,,,26649.51,13363.34,13322.5
2004-09-09,,14690.27,,14850.8,14067.61,,,26610.04,13337.97,13304.08
2004-09-10,,14671.86,,14831.12,14054.09,,,26579.06,13318.13,13287.15
2004-09-11,,14671.86,,14831.12,14054.09,,,26579.06,13318.13,13287.15
2004-09-12,,14671.86,,14831.12,14054.09,,,26579.06,13318.13,13287.15
2004-09-13,,14690.45,,14849.28,14072.68,,,26616.62,13333.94,13299.63
2004-09-14,,14681.42,,14845.41,14065.17,,,26606.46,13325.41,13288.5
2004-09-15,,14718.2,,14869.39,14096.58,,,26687.73,13358.18,13329.56
2004-09-16,,14751.92,,14896.39,14127.86,,,26751.07,13388.14,13356.96
2004-09-17,,14751.92,,14896.39,14127.86,,,26751.07,13388.14,13356.96
2004-09-18,,14751.92,,14896.39,14127.86,,,26751.07,13388.14,13356.96
2004-09-19,,14751.92,,14896.39,14127.86,,,26751.07,13388.14,13356.96
2004-09-20,,14740.66,,14887.63,14119.02,,,26744.04,13380.27,13350.25
2004-09-21,,14764.88,,14921.88,14131.77,,,26768.32,13399.83,13363.46
2004-09-22,,14820.54,,14970.67,14179.96,,,26866.69,13448.97,13414.63
2004-09-23,,14841.76,,14995.3,14199.78,,,26900.06,13464.31,13433.24
2004-09-24,,14819.07,,14966.79,14176.73,,,26865.39,13440.36,13413.99
2004-09-25,,14819.07,,14966.79,14176.73,,,26865.39,13440.36,13413.99
2004-09-26,,14819.07,,14966.79,14176.73,,,26865.39,13440.36,13413.99
2004-09-27,,14822.21,,14974.38,14173.05,,,26871.31,13441.05,13410.95
2004-09-28,,14820.21,,14972.7,14178.99,,,26882.84,13445.95,13414.43
2004-09-29,,14782.56,,14926.67,14142.66,,,26804.85,13415.02,13375.34
2004-09-30,,14817.96,,14965.17,14174.46,,,26850.38,13448.59,13404.37
2004-10-01,,14860.67,,15017.31,14221.62,,,26946.23,13499.62,13451.44
2004-10-02,,14860.67,,15017.31,14221.62,,,26946.23,13499.62,13451.44
2004-10-03,,14860.67,,15017.31,14221.62,,,26946.23,13499.62,13451.44
2004-10-04,,14877.84,,15027.1,14238.76,,,26987.34,13514.58,13469.63
2004-10-05,,14925.74,,15072.2,14292.69,,,27079.43,13561.87,13507.71
2004-10-06,,14951.57,,15106.52,14314.23,,,27117.66,13580.36,13521.35
2004-10-07,,14955.95,,15108.67,14315.96,,,27130.65,13580.61,13529.48
2004-10-08,,14970.37,,15129.88,14327.82,,,27152.45,13591.96,13539.46
2004-10-09,,14970.37,,15129.88,14327.82,,,27152.45,13591.96,13539.46
2004-10-10,,14970.37,,15129.88,14327.82,,,27152.45,13591.96,13539.46
2004-10-11,,14970.37,,15129.88,14327.82,,,27152.45,13591.96,13539.46
2004-10-12,,14918.18,,15069.66,14280.06,,,27064.72,13535.79,13494.33
2004-10-13,,14906.23,,15062.8,14261.82,,,27036.41,13524.83,13483.65
2004-10-14,,14916.71,,15079.02,14275.4,,,27052.84,13532.46,13496.06
2004-10-15,,14914.66,,15076.8,14283.31,,,27055.95,13537.93,13495.67
2004-10-16,,14914.66,,15076.8,14283.31,,,27055.95,13537.93,13495.67
2004-10-17,,14914.66,,15076.8,14283.31,,,27055.95,13537.93,13495.67
2004-10-18,,14913.47,,15069.14,14279.17,,,27050.72,13537.42,13492.11
2004-10-19,,14915.34,,15069.04,14282.19,,,27054.56,13541.28,13495.69
2004-10-20,,14969.43,,15114.67,14329.19,,,27155.23,13586.62,13543.32
2004-10-21,,15014.09,,15156.84,14372.76,,,27223.43,13626.42,13581.53
2004-10-22,,14958.75,,15091.49,14318.95,,,27124.48,13574.14,13530.41
2004-10-23,,14958.75,,15091.49,14318.95,,,27124.48,13574.14,13530.41
2004-10-24,,14958.75,,15091.49,14318.95,,,27124.48,13574.14,13530.41
2004-10-25,,14982.12,,15116.74,14343.51,,,27175.93,13601.88,13557.43
2004-10-26,,15052.07,,15188.3,14404.86,,,27295.62,13658.55,13618.9
2004-10-27,,15007.93,,15146.06,14362.69,,,27222.37,13619.46,13577.27
2004-10-28,,15005.65,,15149.95,14361.32,,,27221.07,13618.33,13579.04
2004-10-29,,15090.53,,15243.56,14438.24,,,27360.41,13692.38,13655.93
2004-10-30,,15090.53,,15243.56,14438.24,,,27360.41,13692.38,13655.93
2004-10-31,,15090.53,,15243.56,14438.24,,,27360.41,13692.38,13655.93
2004-11-01,,15090.53,,15243.56,14438.24,,,27360.41,13692.38,13655.93
2004-11-02,,15121.27,,15266.65,14466.3,,,27411.29,13716.97,13678.59
2004-11-03,,15100.96,,15237.39,14447.33,,,27381.39,13700.9,13659.42
2004-11-04,,15134.09,,15271.19,14479.7,,,27439.13,13730.36,13691.68
2004-11-05,,15147.33,,15280.83,14493.79,,,27457.58,13743.63,13702.79
2004-11-06,,15147.33,,15280.83,14493.79,,,27457.58,13743.63,13702.79
2004-11-07,,15147.33,,15280.83,14493.79,,,27457.58,13743.63,13702.79
2004-11-08,,15186.56,,15326.84,14519.69,,,27512.38,13775.26,13735.95
2004-11-09,,15185.07,,15323.82,14523.58,,,27517.08,13776.49,13736.17
2004-11-10,,15193.26,,15334.71,14526.38,,,27532.17,13777.79,13745.88
2004-11-11,,15158.89,,15295.89,14497.37,,,27473.91,13747.58,13712.0
2004-11-12,,15160.41,,15305.39,14496.01,,,27476.01,13752.25,13713.88
2004-11-13,,15160.41,,15305.39,14496.01,,,27476.01,13752.25,13713.88
2004-11-14,,15160.41,,15305.39,14496.01,,,27476.01,13752.25,13713.88
2004-11-15,,15149.0,,15296.97,14486.66,,,27449.06,13741.0,13703.98
2004-11-16,,15146.45,,15288.43,14484.31,,,27442.58,13740.09,13700.77
2004-11-17,,15171.78,,15323.41,14506.12,,,27486.74,13759.89,13721.95
2004-11-18,,15155.88,,15303.63,14492.49,,,27452.84,13744.58,13707.51
2004-11-19,,15155.88,,15303.63,14492.49,,,27452.84,13744.58,13707.51
2004-11-20,,15155.88,,15303.63,14492.49,,,27452.84,13744.58,13707.51
2004-11-21,,15155.88,,15303.63,14492.49,,,27452.84,13744.58,13707.51
2004-11-22,,15201.08,,15346.86,14531.28,,,27527.97,13783.83,13749.49
2004-11-23,,15224.49,,15371.1,14557.76,,,27572.88,13806.46,13771.01
2004-11-24,,15179.41,,15328.51,14521.28,,,27506.48,13773.34,13732.97
2004-11-25,,15211.92,,15359.99,14542.52,,,27545.58,13795.97,13755.66
2004-11-26,,15254.28,,15401.98,14578.46,,,27610.97,13832.66,13792.05
2004-11-27,,15254.28,,15401.98,14578.46,,,27610.97,13832.66,13792.05
2004-11-28,,15254.28,,15401.98,14578.46,,,27610.97,13832.66,13792.05
2004-11-29,,15268.62,,15402.13,14585.97,,,27631.37,13841.38,13800.9
2004-11-30,,15287.51,,15421.74,14608.19,,,27672.8,13859.41,13816.83
2004-12-01,,15296.76,,15426.59,14614.27,,,27693.84,13863.47,13823.18
2004-12-02,,15298.42,,15418.67,14617.96,,,27696.75,13862.99,13823.4
2004-12-03,,15315.53,,15443.45,14623.04,,,27710.47,13875.5,13831.34
2004-12-04,,15315.53,,15443.45,14623.04,,,27710.47,13875.5,13831.34
2004-12-05,,15315.53,,15443.45,14623.04,,,27710.47,13875.5,13831.34
2004-12-06,,15348.69,,15479.15,14657.0,,,27780.63,13903.79,13863.64
2004-12-07,,15339.52,,15465.99,14641.03,,,27748.14,13891.53,13855.96
2004-12-08,,15339.52,,15465.99,14641.03,,,27748.14,13891.53,13855.96
2004-12-09,,15343.28,,15472.82,14644.66,,,27756.55,13895.06,13860.08
2004-12-10,,15339.09,,15471.27,14639.95,,,27744.43,13890.41,13860.02
2004-12-11,,15339.09,,15471.27,14639.95,,,27744.43,13890.41,13860.02
2004-12-12,,15339.09,,15471.27,14639.95,,,27744.43,13890.41,13860.02
2004-12-13,,15297.99,,15430.7,14608.68,,,27675.67,13858.95,13823.47
2004-12-14,,15246.43,,15387.43,14571.46,,,27608.78,13822.32,13786.33
2004-12-15,,15209.8,,15342.61,14536.42,,,27551.77,13794.34,13754.39
2004-12-16,,15286.89,,15425.24,14600.25,,,27666.23,13858.06,13818.97
2004-12-17,,15293.97,,15423.41,14598.95,,,27657.74,13854.13,13811.23
2004-12-18,,15293.97,,15423.41,14598.95,,,27657.74,13854.13,13811.23
2004-12-19,,15293.97,,15423.41,14598.95,,,27657.74,13854.13,13811.23
2004-12-20,,15305.16,,15444.13,14604.04,,,27674.61,13865.79,13823.0
2004-12-21,,15230.76,,15365.29,14535.51,,,27527.68,13788.55,13750.14
2004-12-22,,15270.64,,15406.43,14582.48,,,27611.21,13831.21,13789.22
2004-12-23,,15310.17,,15442.29,14612.55,,,27669.55,13853.08,13819.75
2004-12-24,,15318.72,,15445.95,14615.58,,,27677.39,13858.4,13827.53
2004-12-25,,15318.72,,15445.95,14615.58,,,27677.39,13858.4,13827.53
2004-12-26,,15318.72,,15445.95,14615.58,,,27677.39,13858.4,13827.53
2004-12-27,,15306.85,,15435.67,14606.43,,,27666.29,13851.14,13819.42
2004-12-28,,15312.92,,15445.45,14609.65,,,27665.61,13863.14,13822.54
2004-12-29,,15296.11,,15431.44,14592.19,,,27638.07,13845.7,13810.38
2004-12-30,,15332.91,,15466.9,14630.76,,,27701.34,13878.99,13844.87
2004-12-31,,15329.53,,15462.72,14626.1,,,27690.27,13879.78,13836.92
2005-01-01,,15329.53,,15462.72,14626.1,,,27690.27,13879.78,13836.92
2005-01-02,,15329.53,,15462.72,14626.1,,,27690.27,13879.78,13836.92
2005-01-03,,15333.38,,15467.74,14631.67,,,27703.41,13884.33,13841.34
2005-01-04,,15361.95,,15497.41,14656.62,,,27745.93,13908.08,13859.69
2005-01-05,,15379.07,,15507.43,14653.53,,,27767.71,13920.85,13866.48
2005-01-06,,15316.16,,15439.73,14600.79,,,27667.96,13868.13,13817.82
2005-01-07,,15232.51,,15360.68,14519.51,,,27521.82,13798.9,13745.81
2005-01-08,,15232.51,,15360.68,14519.51,,,27521.82,13798.9,13745.81
2005-01-09,,15232.51,,15360.68,14519.51,,,27521.82,13798.9,13745.81
2005-01-10,,15206.2,,15338.71,14491.68,,,27476.39,13769.9,13722.3
2005-01-11,,15219.35,,15354.01,14511.1,,,27503.43,13785.62,13734.05
2005-01-12,,15216.96,,15351.44,14507.36,,,27495.8,13784.87,13731.49
2005-01-13,,15206.68,,15346.51,14498.78,,,27474.34,13777.27,13721.28
2005-01-14,,15183.37,,15329.72,14478.12,,,27430.83,13762.86,13702.08
2005-01-15,,15183.37,,15329.72,14478.12,,,27430.83,13762.86,13702.08
2005-01-16,,15183.37,,15329.72,14478.12,,,27430.83,13762.86,13702.08
2005-01-17,,15237.62,,15382.95,14529.46,,,27528.57,13809.63,13749.46
2005-01-18,,15285.91,,15431.16,14576.68,,,27614.44,13850.06,13793.12
2005-01-19,,15317.28,,15460.47,14609.31,,,27681.06,13879.25,13824.65
2005-01-20,,15287.29,,15434.79,14581.57,,,27623.69,13849.62,13798.73
2005-01-21,,15325.91,,15476.85,14615.55,,,27687.83,13882.33,13831.49
2005-01-22,,15325.91,,15476.85,14615.55,,,27687.83,13882.33,13831.49
2005-01-23,,15325.91,,15476.85,14615.55,,,27687.83,13882.33,13831.49
2005-01-24,,15283.61,,15431.32,14572.59,,,27606.86,13839.9,13789.96
2005-01-25,,15267.14,,15418.09,14563.93,,,27593.06,13833.6,13779.46
2005-01-26,,15323.57,,15476.68,14612.19,,,27684.68,13884.01,13829.31
2005-01-27,,15354.08,,15503.72,14636.67,,,27730.42,13906.49,13857.78
2005-01-28,,15414.6,,15570.6,14693.57,,,27829.91,13955.49,13909.44
2005-01-29,,15414.6,,15570.6,14693.57,,,27829.91,13955.49,13909.44
2005-01-30,,15414.6,,15570.6,14693.57,,,27829.91,13955.49,13909.44
2005-01-31,,15421.47,,15583.07,14711.81,,,27872.24,13975.49,13925.29
2005-02-01,,15415.11,,15579.04,14701.33,,,27855.69,13964.73,13914.18
2005-02-02,,15450.49,,15617.22,14734.66,,,27917.08,13992.69,13946.34
2005-02-03,,15458.0,,15623.34,14741.39,,,27926.37,14004.35,13953.11
2005-02-04,,15437.29,,15604.48,14718.01,,,27888.88,13981.18,13931.0
2005-02-05,,15437.29,,15604.48,14718.01,,,27888.88,13981.18,13931.0
2005-02-06,,15437.29,,15604.48,14718.01,,,27888.88,13981.18,13931.0
2005-02-07,,15442.89,,15612.13,14724.82,,,27907.93,13988.3,13936.98
2005-02-08,,15487.29,,15660.43,14763.09,,,27976.02,14026.06,13973.17
2005-02-09,,15536.47,,15703.94,14810.55,,,28060.55,14066.44,14020.01
2005-02-10,,15550.24,,15713.35,14828.78,,,28082.1,14077.02,14033.91
2005-02-11,,15507.9,,15664.87,14786.42,,,28004.71,14038.51,13993.4
2005-02-12,,15507.9,,15664.87,14786.42,,,28004.71,14038.51,13993.4
2005-02-13,,15507.9,,15664.87,14786.42,,,28004.71,14038.51,13993.4
2005-02-14,,15495.68,,15652.96,14773.3,,,27980.2,14029.09,13978.68
2005-02-15,,15515.86,,15675.6,14792.37,,,28023.45,14049.12,13999.9
2005-02-16,,15544.99,,15700.82,14818.94,,,28074.94,14070.87,14026.2
2005-02-17,,15579.43,,15732.46,14843.56,,,28128.98,14097.98,14054.58
2005-02-18,,15559.06,,15709.74,14826.09,,,28092.33,14076.86,14033.51
2005-02-19,,15559.06,,15709.74,14826.09,,,28092.33,14076.86,14033.51
2005-02-20,,15559.06,,15709.74,14826.09,,,28092.33,14076.86,14033.51
2005-02-21,,15565.86,,15720.25,14834.34,,,28114.72,14083.04,14037.84
2005-02-22,,15579.42,,15734.96,14841.16,,,28139.3,14094.04,14047.93
2005-02-23,,15586.36,,15738.92,14848.15,,,28152.96,14098.74,14055.73
2005-02-24,,15620.98,,15769.09,14883.67,,,28223.79,14133.87,14088.92
2005-02-25,,15644.93,,15796.73,14902.56,,,28261.23,14153.19,14111.21
2005-02-26,,15644.93,,15796.73,14902.56,,,28261.23,14153.19,14111.21
2005-02-27,,15644.93,,15796.73,14902.56,,,28261.23,14153.19,14111.21
2005-02-28,,15745.42,,15898.71,14996.14,,,28436.62,14249.37,14198.78
2005-03-01,,15755.23,,15908.25,15005.14,,,28449.98,14252.98,14206.16
2005-03-02,,15821.41,,15976.01,15068.91,,,28570.34,14314.96,14265.67
2005-03-03,,15885.55,,16046.67,15136.27,,,28671.33,14367.04,14324.16
2005-03-04,,15867.04,,16024.61,15123.35,,,28646.72,14346.65,14306.95
2005-03-05,,15867.04,,16024.61,15123.35,,,28646.72,14346.65,14306.95
2005-03-06,,15867.04,,16024.61,15123.35,,,28646.72,14346.65,14306.95
2005-03-07,,15895.58,,16049.8,15146.82,,,28691.85,14377.1,14331.71
2005-03-08,,15902.9,,16059.93,15151.43,,,28697.67,14382.43,14336.13
2005-03-09,,15939.11,,16089.9,15194.97,,,28759.63,14416.26,14368.1
2005-03-10,,15982.27,,16136.07,15241.21,,,28849.52,14456.28,14411.84
2005-03-11,,15949.4,,16100.63,15209.09,,,28794.19,14422.08,14380.9
2005-03-12,,15949.4,,16100.63,15209.09,,,28794.19,14422.08,14380.9
2005-03-13,,15949.4,,16100.63,15209.09,,,28794.19,14422.08,14380.9
2005-03-14,,15895.86,,16048.44,15160.43,,,28706.27,14373.12,14336.35
2005-03-15,,15881.46,,16028.02,15159.06,,,28682.49,14373.47,14334.05
2005-03-16,,15848.69,,16003.52,15121.51,,,28613.15,14333.42,14300.29
2005-03-17,,15854.33,,16005.08,15123.13,,,28618.27,14335.8,14299.99
2005-03-18,,15824.31,,15981.41,15099.32,,,28576.92,14305.57,14277.75
2005-03-19,,15824.31,,15981.41,15099.32,,,28576.92,14305.57,14277.75
2005-03-20,,15824.31,,15981.41,15099.32,,,28576.92,14305.57,14277.75
2005-03-21,,15800.03,,15962.58,15074.72,,,28527.24,14281.6,14256.11
2005-03-22,,15843.16,,16005.58,15113.29,,,28595.38,14324.2,14291.81
2005-03-23,,15806.22,,15960.74,15083.17,,,28547.72,14288.24,14263.53
2005-03-24,,15799.53,,15954.13,15076.29,,,28535.97,14283.94,14260.73
2005-03-25,,15799.53,,15954.13,15076.29,,,28535.97,14283.94,14260.73
2005-03-26,,15799.53,,15954.13,15076.29,,,28535.97,14283.94,14260.73
2005-03-27,,15799.53,,15954.13,15076.29,,,28535.97,14283.94,14260.73
